player;team;season;league;fbref_standard_nation;fbref_standard_pos;fbref_standard_age;fbref_standard_born;fbref_standard_playing_time_mp;fbref_standard_playing_time_starts;fbref_standard_playing_time_min;fbref_standard_playing_time_90s;fbref_standard_performance_gls;fbref_standard_performance_ast;fbref_standard_performance_g_plus_a;fbref_standard_performance_g_pk;fbref_standard_performance_pk;fbref_standard_performance_pkatt;fbref_standard_performance_crdy;fbref_standard_performance_crdr;fbref_standard_per_90_minutes_gls;fbref_standard_per_90_minutes_ast;fbref_standard_per_90_minutes_g_plus_a;fbref_standard_per_90_minutes_g_pk;fbref_standard_per_90_minutes_g_plus_a_pk;fbref_shooting_nation;fbref_shooting_pos;fbref_shooting_age;fbref_shooting_born;fbref_shooting_90s;fbref_shooting_standard_gls;fbref_shooting_standard_sh;fbref_shooting_standard_sot;fbref_shooting_standard_sotpct;fbref_shooting_standard_sh_per_90;fbref_shooting_standard_sot_per_90;fbref_shooting_standard_g_per_sh;fbref_shooting_standard_g_per_sot;fbref_shooting_standard_pk;fbref_shooting_standard_pkatt;fbref_playing_time_nation;fbref_playing_time_pos;fbref_playing_time_age;fbref_playing_time_born;fbref_playing_time_playing_time_mp;fbref_playing_time_playing_time_min;fbref_playing_time_playing_time_mn_per_mp;fbref_playing_time_playing_time_minpct;fbref_playing_time_playing_time_90s;fbref_playing_time_starts_starts;fbref_playing_time_starts_mn_per_start;fbref_playing_time_starts_compl;fbref_playing_time_subs_subs;fbref_playing_time_subs_mn_per_sub;fbref_playing_time_subs_unsub;fbref_playing_time_team_success_ppm;fbref_playing_time_team_success_ong;fbref_playing_time_team_success_onga;fbref_playing_time_team_success_plus_minus;fbref_playing_time_team_success_plus_minus90;fbref_playing_time_team_success_on_off;fbref_misc_nation;fbref_misc_pos;fbref_misc_age;fbref_misc_born;fbref_misc_90s;fbref_misc_performance_crdy;fbref_misc_performance_crdr;fbref_misc_performance_2crdy;fbref_misc_performance_fls;fbref_misc_performance_fld;fbref_misc_performance_off;fbref_misc_performance_crs;fbref_misc_performance_int;fbref_misc_performance_tklw;fbref_misc_performance_og;fbref_keeper_nation;fbref_keeper_pos;fbref_keeper_age;fbref_keeper_born;fbref_keeper_playing_time_mp;fbref_keeper_playing_time_starts;fbref_keeper_playing_time_min;fbref_keeper_playing_time_90s;fbref_keeper_performance_ga;fbref_keeper_performance_ga90;fbref_keeper_performance_sota;fbref_keeper_performance_saves;fbref_keeper_performance_savepct;fbref_keeper_performance_w;fbref_keeper_performance_d;fbref_keeper_performance_l;fbref_keeper_performance_cs;fbref_keeper_performance_cspct;fbref_keeper_penalty_kicks_pkatt;fbref_keeper_penalty_kicks_pka;fbref_keeper_penalty_kicks_pksv;fbref_keeper_penalty_kicks_pkm;fbref_keeper_penalty_kicks_savepct
Jelani Seedorf;Telstar;2526;NED-Eredivisie;;MF;;;12;0;180;2,0;1;0;1;1;0;0;1;0;0,5;0,0;0,5;0,5;0,5;;MF;;;2,0;1;8;5;62,5;4,0;2,5;0,13;0,2;0;0;;MF;;;12;180;15;5,9;2,0;0;;0;12;15;1;1,5;4;5;-1;-0,5;-0,34;;MF;;;2,0;1;0;0;3;2;0;1;0;3;0;;;;;;;;;;;;;;;;;;;;;;;
Jochem van de Kamp;Telstar;2526;NED-Eredivisie;NED;MF,FW;21;2003;28;23;2037;22,6;7;1;8;7;0;0;4;0;0,31;0,04;0,35;0,31;0,35;NED;MF,FW;21;2003;22,6;7;22;12;54,5;0,97;0,53;0,32;0,58;0;0;NED;MF,FW;21;2003;28;2037;73;66,6;22,6;23;83;11;5;26;1;1,07;34;38;-4;-0,18;0,0;NED;MF,FW;21;2003;22,6;4;0;0;19;27;3;45;25;23;0;;;;;;;;;;;;;;;;;;;;;;;
Kay Tejan;Telstar;2526;NED-Eredivisie;NED;FW,MF;28;1997;28;6;807;9,0;3;1;4;3;0;0;4;0;0,33;0,11;0,45;0,33;0,45;NED;FW,MF;28;1997;9,0;3;26;14;53,8;2,9;1,56;0,12;0,21;0;0;NED;FW,MF;28;1997;28;807;29;26,4;9,0;6;69;1;22;18;1;1,14;14;24;-10;-1,12;-1,28;NED;FW,MF;28;1997;9,0;4;0;0;31;5;9;11;3;7;1;;;;;;;;;;;;;;;;;;;;;;;
Milan Zonneveld;Telstar;2526;NED-Eredivisie;NED;FW;21;2003;20;8;856;9,5;2;2;4;2;0;0;1;0;0,21;0,21;0,42;0,21;0,42;NED;FW;21;2003;9,5;2;31;12;38,7;3,26;1,26;0,06;0,17;0;0;NED;FW;21;2003;20;856;43;28,0;9,5;8;74;1;12;22;0;0,75;11;17;-6;-0,63;-0,63;NED;FW;21;2003;9,5;1;0;0;6;13;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Mo Hamdaoui;Telstar;2526;NED-Eredivisie;NED;FW,MF;32;1993;7;0;76;0,8;0;0;0;0;0;0;0;1;0,0;0,0;0,0;0,0;0,0;NED;FW,MF;32;1993;0,8;0;6;0;0,0;7,11;0,0;0,0;;0;0;NED;FW,MF;32;1993;7;76;11;2,5;0,8;0;;0;7;11;6;0,71;1;1;0;0,0;0,18;NED;FW,MF;32;1993;0,8;0;1;0;1;3;0;6;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Neville Ogidi Nwankwo;Telstar;2526;NED-Eredivisie;NED;DF;22;2002;28;26;2158;24,0;0;1;1;0;0;0;3;0;0,0;0,04;0,04;0,0;0,04;NED;DF;22;2002;24,0;0;11;2;18,2;0,46;0,08;0,0;0,0;0;0;NED;DF;22;2002;28;2158;77;70,5;24,0;26;82;19;2;15;0;1,11;37;37;0;0,0;0,6;NED;DF;22;2002;24,0;3;0;0;26;10;2;5;35;25;0;;;;;;;;;;;;;;;;;;;;;;;
Nigel Nwankwo;Telstar;2526;NED-Eredivisie;NED;DF;26;1998;4;0;65;0,7;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;DF;26;1998;0,7;0;1;0;0,0;1,38;0,0;0,0;;0;0;NED;DF;26;1998;4;65;16;2,1;0,7;0;;0;4;16;18;0,25;1;1;0;0,0;0,18;NED;DF;26;1998;0,7;0;0;0;0;0;0;7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Nils Rossen;Telstar;2526;NED-Eredivisie;NED;MF;19;2005;28;26;2327;25,9;3;1;4;3;0;0;0;0;0,12;0,04;0,15;0,12;0,15;NED;MF;19;2005;25,9;3;9;4;44,4;0,35;0,15;0,33;0,75;0;0;NED;MF;19;2005;28;2327;83;76,0;25,9;26;88;18;2;20;1;0,96;32;41;-9;-0,35;-0,72;NED;MF;19;2005;25,9;0;0;0;22;27;1;2;27;18;0;;;;;;;;;;;;;;;;;;;;;;;
Nökkvi Þórisson;Telstar;2526;NED-Eredivisie;ISL;FW;25;1999;7;7;386;4,3;1;1;2;1;0;0;0;0;0,23;0,23;0,47;0,23;0,47;ISL;FW;25;1999;4,3;1;14;7;50,0;3,26;1,63;0,07;0,14;0;0;ISL;FW;25;1999;7;386;55;12,6;4,3;7;55;0;0;;1;1,14;7;3;4;0,93;1,27;ISL;FW;25;1999;4,3;0;0;0;10;4;7;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Patrick Brouwer;Telstar;2526;NED-Eredivisie;NED;MF;24;2001;30;28;2281;25,3;7;6;13;7;0;0;2;0;0,28;0,24;0,51;0,28;0,51;NED;MF;24;2001;25,3;7;51;22;43,1;2,01;0,87;0,14;0,32;0;0;NED;MF;24;2001;30;2281;76;74,5;25,3;28;80;9;2;21;1;1,17;42;38;4;0,16;1,31;NED;MF;24;2001;25,3;2;0;0;25;32;12;33;13;27;0;;;;;;;;;;;;;;;;;;;;;;;
Rayyan Koubini;Telstar;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MF;;;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Remi van Ekeris;Telstar;2526;NED-Eredivisie;NED;MF;22;2002;1;0;5;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;MF;22;2002;0,1;0;0;0;;0,0;0,0;;;0;0;NED;MF;22;2002;1;5;5;0,2;0,1;0;;0;1;5;3;0,0;0;0;0;0,0;0,18;NED;MF;22;2002;0,1;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Rojendro Oudsten;Telstar;2526;NED-Eredivisie;SUR;FW;17;2007;8;0;119;1,3;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;SUR;FW;17;2007;1,3;0;2;1;50,0;1,51;0,76;0,0;0,0;0;0;SUR;FW;17;2007;8;119;15;3,9;1,3;0;;0;8;15;19;1,5;2;3;-1;-0,76;-0,6;SUR;FW;17;2007;1,3;1;0;0;1;0;0;1;1;7;0;;;;;;;;;;;;;;;;;;;;;;;
Ronald Koeman Jr.;Telstar;2526;NED-Eredivisie;NED;GK;30;1995;33;33;2958;32,9;1;0;1;0;1;1;3;0;0,03;0,0;0,03;0,0;0,0;NED;GK;30;1995;32,9;1;1;1;100,0;0,03;0,03;1,0;1,0;1;1;NED;GK;30;1995;33;2958;90;96,7;32,9;33;90;32;0;;0;1,09;48;53;-5;-0,15;0,73;NED;GK;30;1995;32,9;3;0;0;0;5;0;0;0;1;0;NED;GK;30;1995;33;33;2958;32,9;53;1,61;196;143;73,0;9;9;15;5;15,2;4;3;0;1;0,0
Sebastiaan Hagedoorn;Telstar;2526;NED-Eredivisie;NED;FW;20;2004;8;0;85;0,9;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;FW;20;2004;0,9;0;8;6;75,0;8,47;6,35;0,0;0,0;0;0;NED;FW;20;2004;8;85;11;2,8;0,9;0;;0;8;11;5;0,13;0;3;-3;-3,18;-3,09;NED;FW;20;2004;0,9;0;0;0;2;1;1;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Sem van Duijn;Telstar;2526;NED-Eredivisie;NED;FW,MF;21;2004;14;12;1005;11,2;5;2;7;5;0;0;1;0;0,45;0,18;0,63;0,45;0,63;NED;FW,MF;21;2004;11,2;5;23;9;39,1;2,06;0,81;0,22;0,56;0;0;NED;FW,MF;21;2004;14;1005;72;32,8;11,2;12;78;3;2;37;0;1,5;23;17;6;0,54;1,06;NED;FW,MF;21;2004;11,2;1;0;0;16;3;0;10;4;8;0;;;;;;;;;;;;;;;;;;;;;;;
Soufiane Hetli;Telstar;2526;NED-Eredivisie;NED;FW,MF;24;2001;31;19;1613;17,9;3;1;4;3;0;1;2;0;0,17;0,06;0,22;0,17;0,22;NED;FW,MF;24;2001;17,9;3;53;14;26,4;2,96;0,78;0,06;0,21;0;1;NED;FW,MF;24;2001;31;1613;52;52,7;17,9;19;70;1;12;24;1;1,0;20;26;-6;-0,33;-0,33;NED;FW,MF;24;2001;17,9;2;0;0;19;37;8;15;5;20;0;;;;;;;;;;;;;;;;;;;;;;;
Tyrese Noslin;Telstar;2526;NED-Eredivisie;CUW;MF;22;2002;34;26;2293;25,5;2;3;5;2;0;0;5;0;0,08;0,12;0,2;0,08;0,2;CUW;MF;22;2002;25,5;2;39;17;43,6;1,53;0,67;0,05;0,12;0;0;CUW;MF;22;2002;34;2293;67;74,9;25,5;26;79;7;8;32;0;1,09;34;40;-6;-0,24;-0,24;CUW;MF;22;2002;25,5;5;0;0;35;48;5;69;35;44;0;;;;;;;;;;;;;;;;;;;;;;;
Tyrick Bodak;Telstar;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CUW;GK;23;2002;0;;;;;0;;0;0;;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tyrone Owusu;Telstar;2526;NED-Eredivisie;NED;MF;26;1999;22;20;1578;17,5;2;1;3;2;0;0;2;0;0,11;0,06;0,17;0,11;0,17;NED;MF;26;1999;17,5;2;24;10;41,7;1,37;0,57;0,08;0,2;0;0;NED;MF;26;1999;22;1578;72;51,6;17,5;20;78;8;2;14;1;1,14;24;25;-1;-0,06;0,25;NED;MF;26;1999;17,5;2;0;0;16;18;2;8;16;16;0;;;;;;;;;;;;;;;;;;;;;;;
Yamano Olfers;Telstar;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SUR;DF;18;2006;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alec Van Hoorenbeeck;Twente;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;DF;26;1998;0;;;;;0;;0;0;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arno Verschueren;Twente;2526;NED-Eredivisie;BEL;MF;28;1997;30;3;580;6,4;0;2;2;0;0;0;1;0;0,0;0,31;0,31;0,0;0,31;BEL;MF;28;1997;6,4;0;15;7;46,7;2,33;1,09;0,0;0,0;0;0;BEL;MF;28;1997;30;580;19;19,0;6,4;3;62;0;27;15;4;1,67;7;11;-4;-0,62;-1,46;BEL;MF;28;1997;6,4;1;0;0;18;3;2;9;6;7;1;;;;;;;;;;;;;;;;;;;;;;;
Bart van Rooij;Twente;2526;NED-Eredivisie;NED;DF;24;2001;33;33;2923;32,5;3;5;8;3;0;0;5;1;0,09;0,15;0,25;0,09;0,25;NED;DF;24;2001;32,5;3;37;9;24,3;1,14;0,28;0,08;0,33;0;0;NED;DF;24;2001;33;2923;89;95,5;32,5;33;89;28;0;;0;1,73;59;39;20;0,62;1,27;NED;DF;24;2001;32,5;5;1;0;28;35;2;75;20;68;0;;;;;;;;;;;;;;;;;;;;;;;
Bas Kuipers;Twente;2526;NED-Eredivisie;NED;DF;30;1994;7;0;120;1,3;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;DF;30;1994;1,3;0;4;2;50,0;3,0;1,5;0,0;0,0;0;0;NED;DF;30;1994;7;120;17;3,9;1,3;0;;0;7;17;10;1,86;4;4;0;0,0;-0,58;NED;DF;30;1994;1,3;0;0;0;0;2;0;5;2;3;0;;;;;;;;;;;;;;;;;;;;;;;
Benjamin Nagel;Twente;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;MF;17;2007;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Björn Titulaer;Twente;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;DF;16;2008;0;;;;;0;;0;0;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Daan Rots;Twente;2526;NED-Eredivisie;NED;MF,FW;24;2001;33;28;2359;26,2;9;4;13;9;0;0;5;0;0,34;0,15;0,5;0,34;0,5;NED;MF,FW;24;2001;26,2;9;66;30;45,5;2,52;1,14;0,14;0,3;0;0;NED;MF,FW;24;2001;33;2359;71;77,1;26,2;28;79;12;5;29;0;1,67;44;28;16;0,61;0,23;NED;MF,FW;24;2001;26,2;5;0;0;28;47;5;101;11;28;0;;;;;;;;;;;;;;;;;;;;;;;
Daouda Weidmann;Twente;2526;NED-Eredivisie;CIV;MF;22;2003;16;5;457;5,1;0;1;1;0;0;0;1;0;0,0;0,2;0,2;0,0;0,2;CIV;MF;22;2003;5,1;0;10;4;40,0;1,97;0,79;0,0;0,0;0;0;CIV;MF;22;2003;16;457;29;14,9;5,1;5;64;0;11;13;6;1,88;11;9;2;0,39;-0,19;CIV;MF;22;2003;5,1;1;0;0;3;4;1;18;8;11;0;;;;;;;;;;;;;;;;;;;;;;;
Gijs Besselink;Twente;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;MF;21;2004;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guilherme Peixoto;Twente;2526;NED-Eredivisie;POR;DF;19;2006;1;0;8;0,1;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;POR;DF;19;2006;0,1;0;0;0;;0,0;0,0;;;0;0;POR;DF;19;2006;1;8;8;0,3;0,1;0;;0;1;8;33;3,0;0;0;0;0,0;-0,56;POR;DF;19;2006;0,1;1;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Kristian Nökkvi Hlynsson;Twente;2526;NED-Eredivisie;ISL;MF;21;2004;33;31;2547;28,3;10;4;14;10;0;0;2;1;0,35;0,14;0,49;0,35;0,49;ISL;MF;21;2004;28,3;10;88;36;40,9;3,11;1,27;0,11;0,28;0;0;ISL;MF;21;2004;33;2547;77;83,2;28,3;31;80;5;2;34;0;1,73;50;33;17;0,6;0,25;ISL;MF;21;2004;28,3;2;1;1;30;37;3;28;11;21;0;;;;;;;;;;;;;;;;;;;;;;;
Lars Unnerstall;Twente;2526;NED-Eredivisie;GER;GK;35;1990;31;31;2790;31,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;GK;35;1990;31,0;0;0;0;;0,0;0,0;;;0;0;GER;GK;35;1990;31;2790;90;91,2;31,0;31;90;31;0;;0;1,74;54;35;19;0,61;0,61;GER;GK;35;1990;31,0;0;0;0;0;4;0;0;0;0;0;GER;GK;35;1990;31;31;2790;31,0;35;1,13;113;77;69,0;14;12;5;6;19,4;2;1;0;1;0,0
Lucas Vennegoor of Hesselink;Twente;2526;NED-Eredivisie;NED;FW;19;2006;5;0;65;0,7;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;FW;19;2006;0,7;0;6;0;0,0;8,31;0,0;0,0;;0;0;NED;FW;19;2006;5;65;13;2,1;0,7;0;;0;5;13;23;0,2;0;1;-1;-1,38;-1,99;NED;FW;19;2006;0,7;0;0;0;3;0;0;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Marko Pjaca;Twente;2526;NED-Eredivisie;CRO;MF,FW;30;1995;27;7;925;10,3;2;1;3;2;0;0;1;0;0,19;0,1;0,29;0,19;0,29;CRO;MF,FW;30;1995;10,3;2;25;12;48,0;2,43;1,17;0,08;0,17;0;0;CRO;MF,FW;30;1995;27;925;34;30,2;10,3;7;63;0;20;24;3;1,78;21;11;10;0,97;0,59;CRO;MF,FW;30;1995;10,3;1;0;0;7;14;0;29;9;6;0;;;;;;;;;;;;;;;;;;;;;;;
Mathias Kjølø;Twente;2526;NED-Eredivisie;NOR;MF;24;2001;19;3;533;5,9;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NOR;MF;24;2001;5,9;0;5;3;60,0;0,84;0,51;0,0;0,0;0;0;NOR;MF;24;2001;19;533;28;17,4;5,9;3;90;3;16;16;5;1,95;3;10;-7;-1,18;-2,11;NOR;MF;24;2001;5,9;0;0;0;6;2;0;6;6;5;0;;;;;;;;;;;;;;;;;;;;;;;
Mats Rots;Twente;2526;NED-Eredivisie;NED;DF;19;2006;34;34;2949;32,8;4;4;8;4;0;0;4;0;0,12;0,12;0,24;0,12;0,24;NED;DF;19;2006;32,8;4;37;12;32,4;1,13;0,37;0,11;0,33;0;0;NED;DF;19;2006;34;2949;87;96,4;32,8;34;87;28;0;;0;1,71;55;36;19;0,58;0,58;NED;DF;19;2006;32,8;4;0;0;27;28;3;82;39;52;0;;;;;;;;;;;;;;;;;;;;;;;
Max Bruns;Twente;2526;NED-Eredivisie;NED;DF;22;2002;13;8;800;8,9;1;0;1;1;0;0;0;0;0,11;0,0;0,11;0,11;0,11;NED;DF;22;2002;8,9;1;3;1;33,3;0,34;0,11;0,33;1,0;0;0;NED;DF;22;2002;13;800;62;26,1;8,9;8;90;8;5;16;12;1,85;14;11;3;0,34;-0,3;NED;DF;22;2002;8,9;0;0;0;5;4;0;5;8;8;1;;;;;;;;;;;;;;;;;;;;;;;
Mitchell van Bergen;Twente;2526;NED-Eredivisie;NED;MF;25;1999;1;1;61;0,7;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;MF;25;1999;0,7;0;3;0;0,0;4,43;0,0;0,0;;0;0;NED;MF;25;1999;1;61;61;2,0;0,7;1;61;0;0;;0;0,0;0;1;-1;-1,48;-2,08;NED;MF;25;1999;0,7;0;0;0;0;1;0;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Naci Ünüvar;Twente;2526;NED-Eredivisie;NED;FW,MF;22;2003;8;0;190;2,1;2;0;2;2;0;0;2;0;0,95;0,0;0,95;0,95;0,95;NED;FW,MF;22;2003;2,1;2;7;3;42,9;3,32;1,42;0,29;0,67;0;0;NED;FW,MF;22;2003;8;190;24;6,2;2,1;0;;0;8;24;7;1,25;3;3;0;0,0;-0,6;NED;FW,MF;22;2003;2,1;2;0;0;9;3;1;14;0;2;0;;;;;;;;;;;;;;;;;;;;;;;
Nigel Groenewald;Twente;2526;NED-Eredivisie;NED;FW;18;2007;1;0;9;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;FW;18;2007;0,1;0;0;0;;0,0;0,0;;;0;0;NED;FW;18;2007;1;9;9;0,3;0,1;0;;0;1;9;0;3,0;1;0;1;10,0;9,47;NED;FW;18;2007;0,1;0;0;0;1;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Owen Panneflek;Twente;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;FW;18;2006;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Przemysław Tytoń;Twente;2526;NED-Eredivisie;POL;GK;38;1987;3;3;270;3,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;POL;GK;38;1987;3,0;0;0;0;;0,0;0,0;;;0;0;POL;GK;38;1987;3;270;90;8,8;3,0;3;90;3;0;;31;1,33;5;5;0;0,0;-0,61;POL;GK;38;1987;3,0;0;0;0;0;0;0;0;0;0;0;POL;GK;38;1987;3;3;270;3,0;5;1,67;10;5;50,0;1;1;1;2;66,7;1;1;0;0;0,0
Ramiz Zerrouki;Twente;2526;NED-Eredivisie;ALG;MF;27;1998;32;32;2655;29,5;3;1;4;3;0;0;2;1;0,1;0,03;0,14;0,1;0,14;ALG;MF;27;1998;29,5;3;33;8;24,2;1,12;0,27;0,09;0,38;0;0;ALG;MF;27;1998;32;2655;83;86,8;29,5;32;83;20;0;;0;1,75;55;34;21;0,71;1,16;ALG;MF;27;1998;29,5;2;1;0;41;21;0;81;38;41;0;;;;;;;;;;;;;;;;;;;;;;;
Ricky van Wolfswinkel;Twente;2526;NED-Eredivisie;NED;FW;36;1989;31;18;1733;19,3;8;0;8;2;6;6;4;0;0,42;0,0;0,42;0,1;0,1;NED;FW;36;1989;19,3;8;43;20;46,5;2,23;1,04;0,19;0,4;6;6;NED;FW;36;1989;31;1733;56;56,6;19,3;18;84;11;13;17;0;1,65;28;26;2;0,1;-1,05;NED;FW;36;1989;19,3;4;0;0;41;28;5;9;10;16;0;;;;;;;;;;;;;;;;;;;;;;;
Robin Pröpper;Twente;2526;NED-Eredivisie;NED;DF;31;1993;28;20;1721;19,1;0;0;0;0;0;0;5;0;0,0;0,0;0,0;0,0;0,0;NED;DF;31;1993;19,1;0;22;5;22,7;1,15;0,26;0,0;0,0;0;0;NED;DF;31;1993;28;1721;61;56,2;19,1;20;82;17;8;11;1;1,64;31;23;8;0,42;-0,32;NED;DF;31;1993;19,1;5;0;0;26;16;0;6;20;19;0;;;;;;;;;;;;;;;;;;;;;;;
Ruud Nijstad;Twente;2526;NED-Eredivisie;NED;DF;17;2008;21;18;1671;18,6;1;1;2;1;0;0;0;0;0,05;0,05;0,11;0,05;0,11;NED;DF;17;2008;18,6;1;11;5;45,5;0,59;0,27;0,09;0,2;0;0;NED;DF;17;2008;21;1671;80;54,6;18,6;18;84;11;3;56;9;1,71;34;25;9;0,48;-0,16;NED;DF;17;2008;18,6;0;0;0;4;3;0;1;14;13;0;;;;;;;;;;;;;;;;;;;;;;;
Sam Karssies;Twente;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;GK;22;2003;0;;;;;0;;0;0;;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sam Lammers;Twente;2526;NED-Eredivisie;NED;FW;28;1997;25;17;1545;17,2;6;7;13;4;2;2;0;0;0,35;0,41;0,76;0,23;0,64;NED;FW;28;1997;17,2;6;55;25;45,5;3,2;1,46;0,11;0,24;2;2;NED;FW;28;1997;25;1545;62;50,5;17,2;17;83;8;8;16;1;1,68;34;19;15;0,87;0,64;NED;FW;28;1997;17,2;0;0;0;18;22;3;4;1;8;0;;;;;;;;;;;;;;;;;;;;;;;
Sondre Ørjasæter;Twente;2526;NED-Eredivisie;NOR;MF,FW;21;2003;30;28;2130;23,7;3;6;9;3;0;0;2;0;0,13;0,25;0,38;0,13;0,38;NOR;MF,FW;21;2003;23,7;3;62;20;32,3;2,62;0,85;0,05;0,15;0;0;NOR;MF,FW;21;2003;30;2130;71;69,6;23,7;28;75;3;2;17;1;1,83;46;25;21;0,89;1,08;NOR;MF,FW;21;2003;23,7;2;0;0;11;18;4;73;5;10;0;;;;;;;;;;;;;;;;;;;;;;;
Stav Lemkin;Twente;2526;NED-Eredivisie;ISR;DF;22;2003;25;23;2041;22,7;0;1;1;0;0;0;3;0;0,0;0,04;0,04;0,0;0,04;ISR;DF;22;2003;22,7;0;7;0;0,0;0,31;0,0;0,0;;0;0;ISR;DF;22;2003;25;2041;82;66,7;22,7;23;87;21;2;16;5;1,76;38;23;15;0,66;0,31;ISR;DF;22;2003;22,7;3;0;0;19;9;0;3;17;15;0;;;;;;;;;;;;;;;;;;;;;;;
Taylor Booth;Twente;2526;NED-Eredivisie;USA;MF;24;2001;10;4;364;4,0;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;USA;MF;24;2001;4,0;0;9;2;22,2;2,23;0,49;0,0;0,0;0;0;USA;MF;24;2001;10;364;36;11,9;4,0;4;70;1;6;14;9;1,5;5;5;0;0,0;-0,63;USA;MF;24;2001;4,0;1;0;0;10;4;0;25;1;10;0;;;;;;;;;;;;;;;;;;;;;;;
Thomas van den Belt;Twente;2526;NED-Eredivisie;NED;MF;24;2001;32;27;2178;24,2;5;1;6;5;0;0;5;0;0,21;0,04;0,25;0,21;0,25;NED;MF;24;2001;24,2;5;56;18;32,1;2,31;0,74;0,09;0,28;0;0;NED;MF;24;2001;32;2178;68;71,2;24,2;27;76;6;5;26;1;1,72;47;22;25;1,03;1,65;NED;MF;24;2001;24,2;5;0;0;26;15;2;9;28;28;0;;;;;;;;;;;;;;;;;;;;;;;
Yannick Gerritsen;Twente;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;GK;19;2006;0;;;;;0;;0;0;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adrian Blake;Utrecht;2526;NED-Eredivisie;ENG;MF,FW;20;2005;23;10;975;10,8;2;2;4;2;0;0;2;0;0,18;0,18;0,37;0,18;0,37;ENG;MF,FW;20;2005;10,8;2;36;13;36,1;3,32;1,2;0,06;0,15;0;0;ENG;MF,FW;20;2005;23;975;42;31,9;10,8;10;71;2;13;20;10;1,64;20;16;4;0,37;-0,02;ENG;MF,FW;20;2005;10,8;2;0;0;7;12;2;21;2;4;0;;;;;;;;;;;;;;;;;;;;;;;
