player,team,position,position_group,age,minutes,PC1,PC2,PC3,observed_features,imputed_features,distance_per90,sprints_per90,intensive_runs_per90,duels_won_per90,aerial_duels_won_per90,tackles_won_per90,interceptions_per90,fouls_committed_per90,fouls_drawn_per90,crosses_per90,top_speed_kmh
Nicolai Remberg,Hamburger SV,MF,MF,25.0,2880.0,-0.357022418284091,1.3581630690466944,0.08264633961876704,11,0,11.5375,9.34375,49.78125,9.25,1.9375,0.84375,1.34375,1.375,1.5,0.15625,32.71
Nicolás Capaldo,Hamburger SV,"DF,MF",DF,26.0,2001.0,2.3582493445266732,1.8542306442744132,0.6375484874973504,11,0,10.664167916041979,22.218890554722638,72.5487256371814,11.424287856071963,1.6641679160419791,2.0689655172413794,1.5742128935532234,1.394302848575712,2.0689655172413794,0.9445277361319341,34.97
Philip Otele,Hamburger SV,"MF,FW",MF,26.0,471.0,-0.02687583522390002,-0.35153467511917885,-0.7816667547201314,11,0,10.719745222929935,15.477707006369426,72.42038216560509,9.363057324840764,1.7197452229299364,0.3821656050955414,0.5732484076433121,1.5286624203821657,0.7643312101910829,2.2929936305732483,32.88
Ransford Königsdörffer,Hamburger SV,"FW,MF",FW,23.0,2329.0,-0.3029437846304672,-0.7292118016612863,-1.5114318302319503,5,6,,,,,,0.15457277801631603,0.231859167024474,0.9660798626019751,1.2365822241305282,0.8115070845856591,
Rayan Philippe,Hamburger SV,"FW,MF",FW,24.0,1285.0,1.273680323444363,-1.6477920779530055,0.19102824916367755,11,0,12.095719844357975,19.40077821011673,76.76264591439688,6.443579766536965,0.490272373540856,0.9105058365758755,0.21011673151750973,1.6809338521400778,0.6303501945525292,2.1712062256809337,35.2
Robert Glatzel,Hamburger SV,FW,FW,31.0,612.0,-0.77133161512408,0.46983583853407235,-2.453285227772218,11,0,12.191176470588237,8.970588235294118,57.35294117647059,8.970588235294118,2.7941176470588234,0.14705882352941177,0.0,1.3235294117647058,1.911764705882353,0.14705882352941177,31.68
Warmed Omari,Hamburger SV,DF,DF,25.0,1605.0,-1.193187988959622,0.4663256922283503,1.7725959199818575,11,0,9.740186915887849,10.317757009345794,41.94392523364486,7.457943925233645,1.4579439252336448,1.0654205607476634,1.5700934579439252,0.897196261682243,0.616822429906542,0.22429906542056074,34.11
William Mikelbrencis,Hamburger SV,"MF,DF",MF,21.0,1372.0,1.0748514203756454,-1.1574884614491627,0.6866339602786066,11,0,10.725218658892128,18.760932944606413,77.01166180758017,9.380466472303207,0.6559766763848397,1.4431486880466473,0.3935860058309038,1.1807580174927115,0.32798833819241985,3.542274052478134,34.82
Adrian Beck,Heidenheim,MF,MF,28.0,868.0,2.408007567222689,0.4488144621085882,-0.7120073615224796,11,0,13.562211981566822,21.255760368663594,97.15437788018433,11.40552995391705,1.2442396313364055,1.762672811059908,0.31105990783410137,1.347926267281106,1.4516129032258065,1.555299539170507,32.13
Arijon Ibrahimović,Heidenheim,"MF,FW",MF,19.0,2169.0,2.118954343977246,-1.670541252075676,0.18198030758521583,11,0,11.66804979253112,27.551867219917014,89.91701244813278,9.95850622406639,0.995850622406639,0.7468879668049793,0.9543568464730291,0.5394190871369294,1.120331950207469,5.269709543568465,35.08
Benedikt Gimber,Heidenheim,DF,DF,28.0,1436.0,-0.19919734629955954,1.7470839675681902,-0.6569246668878771,11,0,10.491643454038996,8.837047353760445,42.93175487465181,10.529247910863509,1.692200557103064,1.3161559888579386,0.9401114206128134,1.692200557103064,1.9428969359331476,0.31337047353760444,32.36
Budu Zivzivadze,Heidenheim,FW,FW,31.0,1142.0,1.0103736704699415,-0.4745043987055813,-1.4006531207426909,11,0,11.056917688266202,23.012259194395796,93.30998248686515,10.32399299474606,1.4185639229422067,0.7880910683012259,0.07880910683012259,1.182136602451839,1.0245183887915936,0.47285464098073554,33.45
Christian Conteh,Heidenheim,"MF,FW",MF,25.0,404.0,0.7381679425682186,-2.285482584777689,-0.5713810046239303,11,0,10.982673267326733,23.168316831683168,75.51980198019803,8.242574257425742,0.22277227722772278,0.22277227722772278,0.22277227722772278,0.8910891089108911,0.6683168316831684,2.227722772277228,36.04
Diant Ramaj,Heidenheim,GK,GK,23.0,2790.0,-6.222813579902175,-0.748146218829137,-1.1499497963887162,9,2,5.106451612903227,0.45161290322580644,3.161290322580645,,,0.0,0.0,0.06451612903225806,0.06451612903225806,0.0,29.26
Hannes Behrens,Heidenheim,"DF,MF",DF,20.0,1318.0,1.852348151065628,-0.09139497044981561,-0.04402099243744985,11,0,11.99772382397572,21.646433990895297,86.17602427921092,11.813353566009106,1.2974203338391501,1.2291350531107739,1.2291350531107739,0.34142640364188165,1.8437025796661608,4.0288315629742035,33.21
Jan Schöppner,Heidenheim,MF,MF,26.0,2252.0,-0.057036181950737196,0.8281171543545509,0.5155056152873716,11,0,12.688721136767318,12.269094138543517,72.25577264653641,9.831261101243339,2.357904085257549,0.6793960923623446,1.2788632326820604,0.8392539964476021,0.6793960923623446,0.5595026642984015,32.91
Jonas Föhrenbach,Heidenheim,"DF,MF",DF,29.0,2325.0,-0.1536542589204153,-1.0455697022636012,1.6952159785675873,11,0,10.947096774193549,15.754838709677419,62.70967741935484,6.387096774193548,1.1612903225806452,1.0451612903225806,1.2774193548387096,0.6193548387096774,0.6967741935483871,3.0193548387096776,33.36
Julian Niehues,Heidenheim,MF,MF,24.0,1383.0,-1.5206277831643291,0.49364362923725025,1.1102321817786525,11,0,11.863340563991324,8.329718004338394,50.433839479392624,8.199566160520607,1.561822125813449,0.6507592190889371,1.4967462039045554,0.6507592190889371,0.5856832971800434,0.19522776572668113,31.3
Luca Kerber,Heidenheim,MF,MF,23.0,682.0,1.5504625299542247,-0.07159641944652373,0.3224683412309352,11,0,14.133431085043988,16.363636363636363,98.70967741935483,7.258064516129032,1.5835777126099706,1.4516129032258065,0.39589442815249265,1.5835777126099706,0.7917888563049853,0.5278592375366569,32.11
Marnon Busch,Heidenheim,"DF,MF",DF,30.0,1915.0,-0.3016970687051388,-0.5057727219459558,2.34378474776826,11,0,10.489817232375978,14.33420365535248,55.315926892950394,6.532637075718016,1.4569190600522193,1.1279373368146215,1.597911227154047,0.8459530026109661,0.37597911227154046,2.866840731070496,34.17
Marvin Pieringer,Heidenheim,"FW,MF",FW,25.0,1650.0,0.8200071687018992,1.662534487303235,-1.6501974725270556,11,0,11.487272727272726,17.072727272727274,78.32727272727273,11.127272727272727,3.4363636363636365,0.7636363636363637,0.6,2.018181818181818,1.4727272727272727,1.0909090909090908,31.92
Mathias Honsak,Heidenheim,"MF,FW",MF,28.0,1249.0,0.755969847422659,0.13592220698143004,0.5083668134152345,11,0,11.377902321857485,17.7982385908727,74.36349079263411,9.511609287429945,1.945556445156125,0.8646917534027222,1.2249799839871898,0.7926341072858286,1.0808646917534028,1.801441152922338,34.67
