player;team;season;league;fbref_standard_nation;fbref_standard_pos;fbref_standard_age;fbref_standard_born;fbref_standard_playing_time_mp;fbref_standard_playing_time_starts;fbref_standard_playing_time_min;fbref_standard_playing_time_90s;fbref_standard_performance_gls;fbref_standard_performance_ast;fbref_standard_performance_g_plus_a;fbref_standard_performance_g_pk;fbref_standard_performance_pk;fbref_standard_performance_pkatt;fbref_standard_performance_crdy;fbref_standard_performance_crdr;fbref_standard_per_90_minutes_gls;fbref_standard_per_90_minutes_ast;fbref_standard_per_90_minutes_g_plus_a;fbref_standard_per_90_minutes_g_pk;fbref_standard_per_90_minutes_g_plus_a_pk;fbref_shooting_nation;fbref_shooting_pos;fbref_shooting_age;fbref_shooting_born;fbref_shooting_90s;fbref_shooting_standard_gls;fbref_shooting_standard_sh;fbref_shooting_standard_sot;fbref_shooting_standard_sotpct;fbref_shooting_standard_sh_per_90;fbref_shooting_standard_sot_per_90;fbref_shooting_standard_g_per_sh;fbref_shooting_standard_g_per_sot;fbref_shooting_standard_pk;fbref_shooting_standard_pkatt;fbref_playing_time_nation;fbref_playing_time_pos;fbref_playing_time_age;fbref_playing_time_born;fbref_playing_time_playing_time_mp;fbref_playing_time_playing_time_min;fbref_playing_time_playing_time_mn_per_mp;fbref_playing_time_playing_time_minpct;fbref_playing_time_playing_time_90s;fbref_playing_time_starts_starts;fbref_playing_time_starts_mn_per_start;fbref_playing_time_starts_compl;fbref_playing_time_subs_subs;fbref_playing_time_subs_mn_per_sub;fbref_playing_time_subs_unsub;fbref_playing_time_team_success_ppm;fbref_playing_time_team_success_ong;fbref_playing_time_team_success_onga;fbref_playing_time_team_success_plus_minus;fbref_playing_time_team_success_plus_minus90;fbref_playing_time_team_success_on_off;fbref_misc_nation;fbref_misc_pos;fbref_misc_age;fbref_misc_born;fbref_misc_90s;fbref_misc_performance_crdy;fbref_misc_performance_crdr;fbref_misc_performance_2crdy;fbref_misc_performance_fls;fbref_misc_performance_fld;fbref_misc_performance_off;fbref_misc_performance_crs;fbref_misc_performance_int;fbref_misc_performance_tklw;fbref_misc_performance_og;fbref_keeper_nation;fbref_keeper_pos;fbref_keeper_age;fbref_keeper_born;fbref_keeper_playing_time_mp;fbref_keeper_playing_time_starts;fbref_keeper_playing_time_min;fbref_keeper_playing_time_90s;fbref_keeper_performance_ga;fbref_keeper_performance_ga90;fbref_keeper_performance_sota;fbref_keeper_performance_saves;fbref_keeper_performance_savepct;fbref_keeper_performance_w;fbref_keeper_performance_d;fbref_keeper_performance_l;fbref_keeper_performance_cs;fbref_keeper_performance_cspct;fbref_keeper_penalty_kicks_pkatt;fbref_keeper_penalty_kicks_pka;fbref_keeper_penalty_kicks_pksv;fbref_keeper_penalty_kicks_pkm;fbref_keeper_penalty_kicks_savepct
Rachid Ayindé;Gent;2526;BEL-Belgian Pro League;BFA;DF;20;2005;2;0;9;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BFA;DF;20;2005;0,1;0;0;0;;0,0;0,0;;;0;0;BFA;DF;20;2005;2;9;5;0,3;0,1;0;;0;2;5;4;1,5;0;0;0;0,0;0,1;BFA;DF;20;2005;0,1;0;0;0;0;1;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;
Samuel Kotto;Gent;2526;BEL-Belgian Pro League;CMR;DF;21;2003;8;6;489;5,4;0;0;0;0;0;0;0;1;0,0;0,0;0,0;0,0;0,0;CMR;DF;21;2003;5,4;0;2;0;0,0;0,37;0,0;0,0;;0;0;CMR;DF;21;2003;8;489;61;13,6;5,4;6;72;3;2;28;5;1,5;7;8;-1;-0,18;-0,1;CMR;DF;21;2003;5,4;0;1;0;5;4;0;2;5;7;0;;;;;;;;;;;;;;;;;;;;;;;
Siebe Van Der Heyden;Gent;2526;BEL-Belgian Pro League;BEL;DF;27;1998;35;33;2953;32,8;2;1;3;2;0;0;10;0;0,06;0,03;0,09;0,06;0,09;BEL;DF;27;1998;32,8;2;24;8;33,3;0,73;0,24;0,08;0,25;0;0;BEL;DF;27;1998;35;2953;84;82,0;32,8;33;88;30;2;32;1;1,22;42;48;-6;-0,18;-0,46;BEL;DF;27;1998;32,8;10;0;0;49;25;3;30;71;30;0;;;;;;;;;;;;;;;;;;;;;;;
Stefan Mitrović;Gent;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SRB;DF;35;1990;0;;;;;0;;0;0;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tiago Araújo;Gent;2526;BEL-Belgian Pro League;POR;DF,MF;24;2001;34;31;2688;29,9;1;4;5;1;0;0;8;0;0,03;0,13;0,17;0,03;0,17;POR;DF,MF;24;2001;29,9;1;19;3;15,8;0,64;0,1;0,05;0,33;0;0;POR;DF,MF;24;2001;34;2688;79;74,7;29,9;31;86;22;3;7;5;1,11;35;44;-9;-0,3;-0,79;POR;DF,MF;24;2001;29,9;8;0;0;18;27;1;227;36;23;0;;;;;;;;;;;;;;;;;;;;;;;
Tibe De Vlieger;Gent;2526;BEL-Belgian Pro League;BEL;MF;19;2005;24;17;1565;17,4;0;0;0;0;0;0;5;0;0,0;0,0;0,0;0,0;0,0;BEL;MF;19;2005;17,4;0;15;0;0,0;0,86;0,0;0,0;;0;0;BEL;MF;19;2005;24;1565;65;43,5;17,4;17;86;14;7;15;12;1,16;18;20;-2;-0,12;-0,03;BEL;MF;19;2005;17,4;5;0;0;20;44;0;29;31;33;0;;;;;;;;;;;;;;;;;;;;;;;
Tom Vandenberghe;Gent;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;GK;32;1992;0;;;;;0;;0;0;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wilfried Kanga;Gent;2526;BEL-Belgian Pro League;CIV;FW;27;1998;35;32;2742;30,5;12;4;16;8;4;5;4;0;0,39;0,13;0,53;0,26;0,39;CIV;FW;27;1998;30,5;12;87;34;39,1;2,86;1,12;0,14;0,35;4;5;CIV;FW;27;1998;35;2742;78;76,2;30,5;32;83;19;3;25;0;1,28;39;35;4;0,13;0,97;CIV;FW;27;1998;30,5;4;0;0;33;47;18;11;1;4;0;;;;;;;;;;;;;;;;;;;;;;;
Wout Asselman;Gent;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;MF;20;2005;0;;;;;0;;0;0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alexis Beka Beka;La Louvière;2526;BEL-Belgian Pro League;FRA;MF;24;2001;7;2;171;1,9;1;0;1;1;0;0;0;0;0,53;0,0;0,53;0,53;0,53;FRA;MF;24;2001;1,9;1;8;2;25,0;4,21;1,05;0,13;0,5;0;0;FRA;MF;24;2001;7;171;24;5,3;1,9;2;45;0;5;16;10;0,43;2;6;-4;-2,11;-1,78;FRA;MF;24;2001;1,9;0;0;0;3;1;0;4;3;4;0;;;;;;;;;;;;;;;;;;;;;;;
Bryan Soumaré;La Louvière;2526;BEL-Belgian Pro League;FRA;MF;26;1999;7;3;314;3,5;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;FRA;MF;26;1999;3,5;0;4;3;75,0;1,15;0,86;0,0;0,0;0;0;FRA;MF;26;1999;7;314;45;9,7;3,5;3;64;0;4;31;4;1,0;7;9;-2;-0,57;-0,17;FRA;MF;26;1999;3,5;1;0;0;3;8;1;5;1;5;0;;;;;;;;;;;;;;;;;;;;;;;
Celestin De Schrevel;La Louvière;2526;BEL-Belgian Pro League;BEL;GK;23;2002;2;2;180;2,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;GK;23;2002;2,0;0;0;0;;0,0;0,0;;;0;0;BEL;GK;23;2002;2;180;90;5,6;2,0;2;90;2;0;;34;0,0;1;6;-5;-2,5;-2,21;BEL;GK;23;2002;2,0;0;0;0;0;1;0;0;0;1;0;BEL;GK;23;2002;2;2;180;2,0;6;3,0;7;1;14,3;0;0;2;0;0,0;1;1;0;0;0,0
Cristian Makate;La Louvière;2526;BEL-Belgian Pro League;EQG;FW;22;2002;6;0;131;1,5;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;EQG;FW;22;2002;1,5;0;3;2;66,7;2,06;1,37;0,0;0,0;0;0;EQG;FW;22;2002;6;131;22;4,0;1,5;0;;0;6;22;6;0,83;1;2;-1;-0,69;-0,28;EQG;FW;22;2002;1,5;0;0;0;5;6;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Darío Fuentes;La Louvière;2526;BEL-Belgian Pro League;ESP;MF;22;2003;20;12;968;10,8;0;1;1;0;0;0;1;0;0,0;0,09;0,09;0,0;0,09;ESP;MF;22;2003;10,8;0;7;1;14,3;0,65;0,09;0,0;0,0;0;0;ESP;MF;22;2003;20;968;48;29,9;10,8;12;69;2;8;18;10;0,7;5;15;-10;-0,93;-0,73;ESP;MF;22;2003;10,8;1;0;0;12;13;0;30;22;12;0;;;;;;;;;;;;;;;;;;;;;;;
Djibril Lamego;La Louvière;2526;BEL-Belgian Pro League;FRA;DF;22;2003;30;29;2554;28,4;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;FRA;DF;22;2003;28,4;0;4;0;0,0;0,14;0,0;0,0;;0;0;FRA;DF;22;2003;30;2554;85;78,8;28,4;29;87;27;1;34;5;1,0;27;38;-11;-0,39;0,14;FRA;DF;22;2003;28,4;2;0;0;7;17;0;16;46;22;0;;;;;;;;;;;;;;;;;;;;;;;
Jerry Afriyie;La Louvière;2526;BEL-Belgian Pro League;GHA;FW;18;2006;31;29;2486;27,6;5;1;6;5;0;0;7;0;0,18;0,04;0,22;0,18;0,22;GHA;FW;18;2006;27,6;5;51;21;41,2;1,85;0,76;0,1;0,24;0;0;GHA;FW;18;2006;31;2486;80;76,7;27,6;29;83;15;2;45;0;0,97;29;37;-8;-0,29;0,55;GHA;FW;18;2006;27,6;7;0;0;37;14;25;15;6;14;0;;;;;;;;;;;;;;;;;;;;;;;
Jordi Liongola;La Louvière;2526;BEL-Belgian Pro League;BDI;MF,DF;25;2000;31;30;2613;29,0;2;6;8;1;1;1;10;0;0,07;0,21;0,28;0,03;0,24;BDI;MF,DF;25;2000;29,0;2;30;7;23,3;1,03;0,24;0,07;0,29;1;1;BDI;MF,DF;25;2000;31;2613;84;80,6;29,0;30;87;23;1;18;0;1,06;28;36;-8;-0,28;0,73;BDI;MF,DF;25;2000;29,0;10;0;0;46;53;1;162;38;35;0;;;;;;;;;;;;;;;;;;;;;;;
Joël Ito;La Louvière;2526;BEL-Belgian Pro League;BEL;MF;27;1998;33;27;2332;25,9;1;1;2;1;0;0;2;0;0,04;0,04;0,08;0,04;0,08;BEL;MF;27;1998;25,9;1;22;7;31,8;0,85;0,27;0,05;0,14;0;0;BEL;MF;27;1998;33;2332;71;72,0;25,9;27;79;13;6;35;1;1,0;25;34;-9;-0,35;0,25;BEL;MF;27;1998;25,9;2;0;0;29;16;3;30;15;36;0;;;;;;;;;;;;;;;;;;;;;;;
Lucas Bretelle;La Louvière;2526;BEL-Belgian Pro League;FRA;MF;23;2002;1;0;14;0,2;0;1;1;0;0;0;0;0;0,0;6,43;6,43;0,0;6,43;FRA;MF;23;2002;0,2;0;0;0;;0,0;0,0;;;0;0;FRA;MF;23;2002;1;14;14;0,4;0,2;0;;0;1;14;2;0,0;1;0;1;6,43;6,87;FRA;MF;23;2002;0,2;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Lucas Monteiro;La Louvière;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;POR;GK;19;2005;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Majeed Ashimeru;La Louvière;2526;BEL-Belgian Pro League;GHA;MF;27;1997;9;6;410;4,6;0;0;0;0;0;0;2;1;0,0;0,0;0,0;0,0;0,0;GHA;MF;27;1997;4,6;0;7;0;0,0;1,54;0,0;0,0;;0;0;GHA;MF;27;1997;9;410;46;12,7;4,6;6;54;0;3;29;1;1,0;4;7;-3;-0,66;-0,28;GHA;MF;27;1997;4,6;2;1;0;8;10;0;3;3;8;0;;;;;;;;;;;;;;;;;;;;;;;
Marcos Peano;La Louvière;2526;BEL-Belgian Pro League;ARG;GK;26;1998;34;34;3060;34,0;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;ARG;GK;26;1998;34,0;0;0;0;;0,0;0,0;;;0;0;ARG;GK;26;1998;34;3060;90;94,4;34,0;34;90;34;0;;2;1,0;34;44;-10;-0,29;2,21;ARG;GK;26;1998;34,0;2;0;0;1;8;0;0;0;4;0;ARG;GK;26;1998;34;34;3060;34,0;44;1,29;164;118;73,2;7;13;14;10;29,4;8;6;0;2;0,0
Matthis Riou;La Louvière;2526;BEL-Belgian Pro League;FRA;DF;24;2001;1;0;1;0,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;FRA;DF;24;2001;0,0;0;0;0;;0,0;0,0;;;0;0;FRA;DF;24;2001;1;1;1;0,0;0,0;0;;0;1;1;14;1,0;0;0;0;0,0;0,42;FRA;DF;24;2001;0,0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Mauricio Ndefe;La Louvière;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;MF;19;2006;0;;;;;0;;0;0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maxence Maisonneuve;La Louvière;2526;BEL-Belgian Pro League;FRA;DF;26;1999;31;24;2298;25,5;0;1;1;0;0;0;3;0;0,0;0,04;0,04;0,0;0,04;FRA;DF;26;1999;25,5;0;24;5;20,8;0,94;0,2;0,0;0,0;0;0;FRA;DF;26;1999;31;2298;74;70,9;25,5;24;90;24;7;20;5;0,9;26;45;-19;-0,74;-1,13;FRA;DF;26;1999;25,5;3;0;0;20;6;1;14;42;22;1;;;;;;;;;;;;;;;;;;;;;;;
Maxime Pau;La Louvière;2526;BEL-Belgian Pro League;FRA;MF,FW;25;2000;14;8;690;7,7;1;0;1;1;0;0;2;0;0,13;0,0;0,13;0,13;0,13;FRA;MF,FW;25;2000;7,7;1;9;2;22,2;1,17;0,26;0,11;0,5;0;0;FRA;MF,FW;25;2000;14;690;49;21,3;7,7;8;74;2;6;16;6;0,79;5;8;-3;-0,39;0,03;FRA;MF,FW;25;2000;7,7;2;0;0;10;10;0;69;3;10;0;;;;;;;;;;;;;;;;;;;;;;;
Mo Guindo;La Louvière;2526;BEL-Belgian Pro League;MLI;FW;21;2003;14;6;578;6,4;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;MLI;FW;21;2003;6,4;0;15;3;20,0;2,34;0,47;0,0;0,0;0;0;MLI;FW;21;2003;14;578;41;17,8;6,4;6;73;3;8;18;7;0,86;4;7;-3;-0,47;-0,06;MLI;FW;21;2003;6,4;2;0;0;8;6;1;3;2;4;0;;;;;;;;;;;;;;;;;;;;;;;
Mouhamed Belkheir;La Louvière;2526;BEL-Belgian Pro League;FRA;FW;26;1999;3;2;167;1,9;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;FRA;FW;26;1999;1,9;0;4;2;50,0;2,16;1,08;0,0;0,0;0;0;FRA;FW;26;1999;3;167;56;5,2;1,9;2;75;1;1;18;2;1,33;0;2;-2;-1,08;-0,7;FRA;FW;26;1999;1,9;0;0;0;1;6;1;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Nachon Nsingi;La Louvière;2526;BEL-Belgian Pro League;BEL;MF,FW;24;2001;10;2;260;2,9;1;0;1;1;0;0;1;0;0,35;0,0;0,35;0,35;0,35;BEL;MF,FW;24;2001;2,9;1;8;3;37,5;2,77;1,04;0,13;0,33;0;0;BEL;MF,FW;24;2001;10;260;26;8,0;2,9;2;60;0;8;18;5;0,6;4;9;-5;-1,73;-1,43;BEL;MF,FW;24;2001;2,9;1;0;0;3;5;3;8;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
Noah Makembo;La Louvière;2526;BEL-Belgian Pro League;BEL;FW;18;2007;2;0;34;0,4;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;FW;18;2007;0,4;0;0;0;;0,0;0,0;;;0;0;BEL;FW;18;2007;2;34;17;1,0;0,4;0;;0;2;17;11;0,0;0;1;-1;-2,65;-2,25;BEL;FW;18;2007;0,4;0;0;0;1;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Nolan Gillot;La Louvière;2526;BEL-Belgian Pro League;FRA;MF;22;2002;21;13;1283;14,3;2;4;6;2;0;0;0;0;0,14;0,28;0,42;0,14;0,42;FRA;MF;22;2002;14,3;2;30;9;30,0;2,1;0,63;0,07;0,22;0;0;FRA;MF;22;2002;21;1283;61;39,6;14,3;13;85;9;8;22;12;0,76;16;26;-10;-0,7;-0,47;FRA;MF;22;2002;14,3;0;0;0;13;5;0;138;12;19;0;;;;;;;;;;;;;;;;;;;;;;;
Oucasse Mendy;La Louvière;2526;BEL-Belgian Pro League;FRA;FW;24;2001;17;12;923;10,3;1;0;1;1;0;0;4;0;0,1;0,0;0,1;0,1;0,1;FRA;FW;24;2001;10,3;1;7;2;28,6;0,68;0,2;0,14;0,5;0;0;FRA;FW;24;2001;17;923;54;28,5;10,3;12;68;0;5;23;3;1,06;10;8;2;0,2;0,86;FRA;FW;24;2001;10,3;4;0;0;21;27;9;7;5;8;0;;;;;;;;;;;;;;;;;;;;;;;
Owen Maes;La Louvière;2526;BEL-Belgian Pro League;FRA;MF;26;1998;22;14;1274;14,2;0;1;1;0;0;0;3;1;0,0;0,07;0,07;0,0;0,07;FRA;MF;26;1998;14,2;0;17;5;29,4;1,2;0,35;0,0;0,0;0;0;FRA;MF;26;1998;22;1274;58;39,3;14,2;14;77;4;8;25;5;0,95;14;16;-2;-0,14;0,45;FRA;MF;26;1998;14,2;3;1;0;28;34;0;97;14;17;0;;;;;;;;;;;;;;;;;;;;;;;
Pape Moussa Fall;La Louvière;2526;BEL-Belgian Pro League;SEN;FW;21;2004;27;18;1774;19,7;11;1;12;10;1;1;3;0;0,56;0,05;0,61;0,51;0,56;SEN;FW;21;2004;19,7;11;62;23;37,1;3,15;1,17;0,18;0,48;1;1;SEN;FW;21;2004;27;1774;66;54,8;19,7;18;84;13;9;28;3;0,89;25;28;-3;-0,15;0,58;SEN;FW;21;2004;19,7;3;0;0;26;37;8;8;5;10;0;;;;;;;;;;;;;;;;;;;;;;;
Sami Lahssaini;La Louvière;2526;BEL-Belgian Pro League;BEL;MF;26;1998;32;31;2764;30,7;1;1;2;1;0;0;4;0;0,03;0,03;0,07;0,03;0,07;BEL;MF;26;1998;30,7;1;13;2;15,4;0,42;0,07;0,08;0,5;0;0;BEL;MF;26;1998;32;2764;86;85,3;30,7;31;88;25;1;45;2;0,94;28;39;-11;-0,36;0,4;BEL;MF;26;1998;30,7;4;0;0;47;68;0;30;42;44;0;;;;;;;;;;;;;;;;;;;;;;;
Samuel Gueulette;La Louvière;2526;BEL-Belgian Pro League;RWA;MF;25;2000;29;12;1266;14,1;0;0;0;0;0;0;4;0;0,0;0,0;0,0;0,0;0,0;RWA;MF;25;2000;14,1;0;12;3;25,0;0,85;0,21;0,0;0,0;0;0;RWA;MF;25;2000;29;1266;44;39,1;14,1;12;74;3;17;22;5;1,0;13;21;-8;-0,57;-0,25;RWA;MF;25;2000;14,1;4;0;0;25;12;1;3;17;25;0;;;;;;;;;;;;;;;;;;;;;;;
Sekou Sidibe;La Louvière;2526;BEL-Belgian Pro League;BEL;FW;24;2001;5;1;147;1,6;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;BEL;FW;24;2001;1,6;0;2;1;50,0;1,22;0,61;0,0;0,0;0;0;BEL;FW;24;2001;5;147;29;4,5;1,6;1;65;0;4;21;9;0,2;3;2;1;0,61;1,08;BEL;FW;24;2001;1,6;1;0;0;4;3;0;8;2;1;0;;;;;;;;;;;;;;;;;;;;;;;
Soumaela Traoré;La Louvière;2526;BEL-Belgian Pro League;FRA;DF;20;2004;1;0;4;0,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;FRA;DF;20;2004;0,0;0;0;0;;0,0;0,0;;;0;0;FRA;DF;20;2004;1;4;4;0,1;0,0;0;;0;1;4;5;3,0;0;0;0;0,0;0,42;FRA;DF;20;2004;0,0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Theo Epailly;La Louvière;2526;BEL-Belgian Pro League;FRA;FW;26;1999;4;1;89;1,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;FRA;FW;26;1999;1,0;0;1;0;0,0;1,01;0,0;0,0;;0;0;FRA;FW;26;1999;4;89;22;2,7;1,0;1;45;0;3;15;4;0,75;0;4;-4;-4,04;-3,73;FRA;FW;26;1999;1,0;0;0;0;3;0;2;3;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Thierry Lutonda;La Louvière;2526;BEL-Belgian Pro League;BEL;MF,DF;24;2000;26;22;1721;19,1;1;1;2;1;0;0;0;0;0,05;0,05;0,1;0,05;0,1;BEL;MF,DF;24;2000;19,1;1;19;4;21,1;0,99;0,21;0,05;0,25;0;0;BEL;MF,DF;24;2000;26;1721;66;53,1;19,1;22;75;7;4;20;8;1,04;18;20;-2;-0,1;0,67;BEL;MF,DF;24;2000;19,1;0;0;0;12;22;2;35;10;22;0;;;;;;;;;;;;;;;;;;;;;;;
Wagane Faye;La Louvière;2526;BEL-Belgian Pro League;SEN;DF;31;1993;27;26;2302;25,6;3;1;4;3;0;0;6;0;0,12;0,04;0,16;0,12;0,16;SEN;DF;31;1993;25,6;3;17;5;29,4;0,66;0,2;0,18;0,6;0;0;SEN;DF;31;1993;27;2302;85;71,0;25,6;26;87;23;1;45;3;1,04;23;31;-8;-0,31;0,36;SEN;DF;31;1993;25,6;6;0;0;25;30;0;30;26;49;0;;;;;;;;;;;;;;;;;;;;;;;
Yllan Okou;La Louvière;2526;BEL-Belgian Pro League;FRA;DF;22;2002;33;30;2713;30,1;1;0;1;1;0;0;6;0;0,03;0,0;0,03;0,03;0,03;FRA;DF;22;2002;30,1;1;10;3;30,0;0,33;0,1;0,1;0,33;0;0;FRA;DF;22;2002;33;2713;82;83,7;30,1;30;90;30;3;4;1;1,03;31;44;-13;-0,43;-0,09;FRA;DF;22;2002;30,1;6;0;0;13;3;1;24;48;27;0;;;;;;;;;;;;;;;;;;;;;;;
Axel Willockx;Mechelen;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;GK;18;2007;0;;;;;0;;0;0;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Benito Raman;Mechelen;2526;BEL-Belgian Pro League;BEL;FW;30;1994;29;10;1058;11,8;3;3;6;3;0;0;0;0;0,26;0,26;0,51;0,26;0,51;BEL;FW;30;1994;11,8;3;28;10;35,7;2,38;0,85;0,11;0,3;0;0;BEL;FW;30;1994;29;1058;36;29,4;11,8;10;68;1;19;20;1;1,21;13;20;-7;-0,6;-0,38;BEL;FW;30;1994;11,8;0;0;0;10;7;8;12;2;6;0;;;;;;;;;;;;;;;;;;;;;;;
Bilal Bafdili;Mechelen;2526;BEL-Belgian Pro League;BEL;MF,FW;20;2004;19;11;855;9,5;1;3;4;1;0;0;2;0;0,11;0,32;0,42;0,11;0,42;BEL;MF,FW;20;2004;9,5;1;11;4;36,4;1,16;0,42;0,09;0,25;0;0;BEL;MF,FW;20;2004;19;855;45;23,8;9,5;11;69;2;8;13;20;1,21;12;11;1;0,11;0,56;BEL;MF,FW;20;2004;9,5;2;0;0;12;13;0;31;6;4;0;;;;;;;;;;;;;;;;;;;;;;;
Bill Antonio;Mechelen;2526;BEL-Belgian Pro League;ZIM;MF;22;2002;33;7;1177;13,1;1;1;2;1;0;0;2;0;0,08;0,08;0,15;0,08;0,15;ZIM;MF;22;2002;13,1;1;15;4;26,7;1,15;0,31;0,07;0,25;0;0;ZIM;MF;22;2002;33;1177;36;32,7;13,1;7;73;2;26;26;5;1,12;22;28;-6;-0,46;-0,2;ZIM;MF;22;2002;13,1;2;0;0;14;16;0;49;10;11;0;;;;;;;;;;;;;;;;;;;;;;;
Bouke Boersma;Mechelen;2526;BEL-Belgian Pro League;NED;FW;20;2005;17;15;1320;14,7;3;3;6;3;0;0;1;0;0,2;0,2;0,41;0,2;0,41;NED;FW;20;2005;14,7;3;23;11;47,8;1,57;0,75;0,13;0,27;0;0;NED;FW;20;2005;17;1320;78;36,7;14,7;15;85;7;2;20;0;1,12;20;27;-7;-0,48;-0,24;NED;FW;20;2005;14,7;1;0;0;20;31;6;4;1;3;0;;;;;;;;;;;;;;;;;;;;;;;
Dikeni-Rafid Salifou;Mechelen;2526;BEL-Belgian Pro League;TOG;MF;22;2003;18;11;995;11,1;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;TOG;MF;22;2003;11,1;0;3;2;66,7;0,27;0,18;0,0;0,0;0;0;TOG;MF;22;2003;18;995;55;27,6;11,1;11;72;3;7;29;2;1,56;14;20;-6;-0,54;-0,3;TOG;MF;22;2003;11,1;2;0;0;16;6;0;3;17;18;0;;;;;;;;;;;;;;;;;;;;;;;
Fredrik Hammer;Mechelen;2526;BEL-Belgian Pro League;SWE;MF;24;2001;38;38;3364;37,4;1;1;2;1;0;0;11;0;0,03;0,03;0,05;0,03;0,05;SWE;MF;24;2001;37,4;1;28;6;21,4;0,75;0,16;0,04;0,17;0;0;SWE;MF;24;2001;38;3364;89;93,4;37,4;38;89;36;0;;0;1,34;47;53;-6;-0,16;2,51;SWE;MF;24;2001;37,4;11;0;0;55;46;0;7;63;98;0;;;;;;;;;;;;;;;;;;;;;;;
Gora Diouf;Mechelen;2526;BEL-Belgian Pro League;SEN;DF;21;2003;18;9;929;10,3;1;1;2;1;0;0;5;1;0,1;0,1;0,19;0,1;0,19;SEN;DF;21;2003;10,3;1;6;1;16,7;0,58;0,1;0,17;1,0;0;0;SEN;DF;21;2003;18;929;52;25,8;10,3;9;84;6;9;20;11;1,5;12;17;-5;-0,48;-0,21;SEN;DF;21;2003;10,3;5;1;0;9;5;0;1;19;11;0;;;;;;;;;;;;;;;;;;;;;;;
Halil Özdemir;Mechelen;2526;BEL-Belgian Pro League;TUR;FW;19;2005;7;1;184;2,0;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;TUR;FW;19;2005;2,0;0;2;0;0,0;0,98;0,0;0,0;;0;0;TUR;FW;19;2005;7;184;26;5,1;2,0;1;64;0;6;20;7;1,29;2;3;-1;-0,49;-0,17;TUR;FW;19;2005;2,0;1;0;0;3;4;0;4;0;4;0;;;;;;;;;;;;;;;;;;;;;;;
Hassane Bandé;Mechelen;2526;BEL-Belgian Pro League;BFA;FW,MF;26;1998;7;0;72;0,8;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BFA;FW,MF;26;1998;0,8;0;0;0;;0,0;0,0;;;0;0;BFA;FW,MF;26;1998;7;72;10;2,0;0,8;0;;0;7;10;13;1,14;2;3;-1;-1,25;-0,94;BFA;FW,MF;26;1998;0,8;0;0;0;2;7;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
