player;team;season;league;fbref_standard_nation;fbref_standard_pos;fbref_standard_age;fbref_standard_born;fbref_standard_playing_time_mp;fbref_standard_playing_time_starts;fbref_standard_playing_time_min;fbref_standard_playing_time_90s;fbref_standard_performance_gls;fbref_standard_performance_ast;fbref_standard_performance_g_plus_a;fbref_standard_performance_g_pk;fbref_standard_performance_pk;fbref_standard_performance_pkatt;fbref_standard_performance_crdy;fbref_standard_performance_crdr;fbref_standard_per_90_minutes_gls;fbref_standard_per_90_minutes_ast;fbref_standard_per_90_minutes_g_plus_a;fbref_standard_per_90_minutes_g_pk;fbref_standard_per_90_minutes_g_plus_a_pk;fbref_shooting_nation;fbref_shooting_pos;fbref_shooting_age;fbref_shooting_born;fbref_shooting_90s;fbref_shooting_standard_gls;fbref_shooting_standard_sh;fbref_shooting_standard_sot;fbref_shooting_standard_sotpct;fbref_shooting_standard_sh_per_90;fbref_shooting_standard_sot_per_90;fbref_shooting_standard_g_per_sh;fbref_shooting_standard_g_per_sot;fbref_shooting_standard_pk;fbref_shooting_standard_pkatt;fbref_playing_time_nation;fbref_playing_time_pos;fbref_playing_time_age;fbref_playing_time_born;fbref_playing_time_playing_time_mp;fbref_playing_time_playing_time_min;fbref_playing_time_playing_time_mn_per_mp;fbref_playing_time_playing_time_minpct;fbref_playing_time_playing_time_90s;fbref_playing_time_starts_starts;fbref_playing_time_starts_mn_per_start;fbref_playing_time_starts_compl;fbref_playing_time_subs_subs;fbref_playing_time_subs_mn_per_sub;fbref_playing_time_subs_unsub;fbref_playing_time_team_success_ppm;fbref_playing_time_team_success_ong;fbref_playing_time_team_success_onga;fbref_playing_time_team_success_plus_minus;fbref_playing_time_team_success_plus_minus90;fbref_playing_time_team_success_on_off;fbref_misc_nation;fbref_misc_pos;fbref_misc_age;fbref_misc_born;fbref_misc_90s;fbref_misc_performance_crdy;fbref_misc_performance_crdr;fbref_misc_performance_2crdy;fbref_misc_performance_fls;fbref_misc_performance_fld;fbref_misc_performance_off;fbref_misc_performance_crs;fbref_misc_performance_int;fbref_misc_performance_tklw;fbref_misc_performance_og;fbref_keeper_nation;fbref_keeper_pos;fbref_keeper_age;fbref_keeper_born;fbref_keeper_playing_time_mp;fbref_keeper_playing_time_starts;fbref_keeper_playing_time_min;fbref_keeper_playing_time_90s;fbref_keeper_performance_ga;fbref_keeper_performance_ga90;fbref_keeper_performance_sota;fbref_keeper_performance_saves;fbref_keeper_performance_savepct;fbref_keeper_performance_w;fbref_keeper_performance_d;fbref_keeper_performance_l;fbref_keeper_performance_cs;fbref_keeper_performance_cspct;fbref_keeper_penalty_kicks_pkatt;fbref_keeper_penalty_kicks_pka;fbref_keeper_penalty_kicks_pksv;fbref_keeper_penalty_kicks_pkm;fbref_keeper_penalty_kicks_savepct
Álvaro Carreras;Real Madrid;2526;ESP-La Liga;ESP;DF;22;2003;28;26;2332;25,9;2;3;5;2;0;0;5;1;0,08;0,12;0,19;0,08;0,19;ESP;DF;22;2003;25,9;2;9;3;33,3;0,35;0,12;0,22;0,67;0;0;ESP;DF;22;2003;28;2332;83;68,2;25,9;26;90;23;2;3;5;2,25;56;23;33;1,27;0,53;ESP;DF;22;2003;25,9;5;1;0;22;33;5;30;38;18;0;;;;;;;;;;;;;;;;;;;;;;;
Álvaro Leiva;Real Madrid;2526;ESP-La Liga;ESP;FW;22;2002;1;0;4;0,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;FW;22;2002;0,0;0;0;0;;0,0;0,0;;;0;0;ESP;FW;22;2002;1;4;4;0,1;0,0;0;;0;1;4;1;3,0;0;0;0;0,0;-1,11;ESP;FW;22;2002;0,0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Éder Militão;Real Madrid;2526;ESP-La Liga;BRA;DF;27;1998;16;14;1139;12,7;2;1;3;2;0;0;2;0;0,16;0,08;0,24;0,16;0,24;BRA;DF;27;1998;12,7;2;21;9;42,9;1,66;0,71;0,1;0,22;0;0;BRA;DF;27;1998;16;1139;71;33,3;12,7;14;76;9;2;39;2;2,06;26;9;17;1,34;0,36;BRA;DF;27;1998;12,7;2;0;0;15;13;0;1;10;16;0;;;;;;;;;;;;;;;;;;;;;;;
Aihen Muñoz;Real Sociedad;2526;ESP-La Liga;ESP;DF;27;1997;21;9;848;9,4;1;0;1;1;0;0;1;0;0,11;0,0;0,11;0,11;0,11;ESP;DF;27;1997;9,4;1;6;2;33,3;0,64;0,21;0,17;0,5;0;0;ESP;DF;27;1997;21;848;40;24,8;9,4;9;77;3;12;13;15;1,38;13;19;-6;-0,64;-0,78;ESP;DF;27;1997;9,4;1;0;0;7;3;0;24;5;18;0;;;;;;;;;;;;;;;;;;;;;;;
Aitor Fraga;Real Sociedad;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;GK;22;2003;0;;;;;0;;0;0;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alex Lebarbier;Real Sociedad;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FRA;MF;20;2004;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alex Marchal;Real Sociedad;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;MF;17;2007;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ander Barrenetxea;Real Sociedad;2526;ESP-La Liga;ESP;MF;23;2001;30;22;1763;19,6;3;5;8;3;0;0;5;0;0,15;0,26;0,41;0,15;0,41;ESP;MF;23;2001;19,6;3;35;11;31,4;1,79;0,56;0,09;0,27;0;0;ESP;MF;23;2001;30;1763;59;51,5;19,6;22;69;5;8;30;0;1,27;29;27;2;0,1;0,32;ESP;MF;23;2001;19,6;5;0;0;37;30;5;72;17;18;0;;;;;;;;;;;;;;;;;;;;;;;
Aritz Elustondo;Real Sociedad;2526;ESP-La Liga;ESP;DF;31;1994;16;8;720;8,0;0;1;1;0;0;0;0;0;0,0;0,12;0,12;0,0;0,12;ESP;DF;31;1994;8,0;0;4;2;50,0;0,5;0,25;0,0;0,0;0;0;ESP;DF;31;1994;16;720;45;21,1;8,0;8;73;2;8;18;19;0,81;14;15;-1;-0,12;-0,09;ESP;DF;31;1994;8,0;0;0;0;17;11;0;6;10;8;0;;;;;;;;;;;;;;;;;;;;;;;
Arkaitz Mariezkurrena;Real Sociedad;2526;ESP-La Liga;ESP;FW;20;2005;1;0;1;0,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;FW;20;2005;0,0;0;0;0;;0,0;0,0;;;0;0;ESP;FW;20;2005;1;1;1;0,0;0,0;0;;0;1;1;0;1,0;0;1;-1;-90,0;-89,97;ESP;FW;20;2005;0,0;0;0;0;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Arsen Zakharyan;Real Sociedad;2526;ESP-La Liga;RUS;MF;22;2003;17;3;458;5,1;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;RUS;MF;22;2003;5,1;0;14;3;21,4;2,75;0,59;0,0;0,0;0;0;RUS;MF;22;2003;17;458;27;13,4;5,1;3;59;0;14;20;15;1,0;11;13;-2;-0,39;-0,39;RUS;MF;22;2003;5,1;2;0;0;9;2;4;26;2;6;0;;;;;;;;;;;;;;;;;;;;;;;
Beñat Turrientes;Real Sociedad;2526;ESP-La Liga;ESP;MF;23;2002;27;16;1348;15,0;0;3;3;0;0;0;7;0;0,0;0,2;0,2;0,0;0,2;ESP;MF;23;2002;15,0;0;20;6;30,0;1,34;0,4;0,0;0,0;0;0;ESP;MF;23;2002;27;1348;50;39,4;15,0;16;70;4;11;21;10;1,33;24;21;3;0,2;0,42;ESP;MF;23;2002;15,0;7;0;0;28;23;0;9;9;23;0;;;;;;;;;;;;;;;;;;;;;;;
Brais Méndez;Real Sociedad;2526;ESP-La Liga;ESP;MF,FW;28;1997;29;21;1660;18,4;6;2;8;5;1;2;4;1;0,33;0,11;0,43;0,27;0,38;ESP;MF,FW;28;1997;18,4;6;36;16;44,4;1,95;0,87;0,17;0,38;1;2;ESP;MF,FW;28;1997;29;1660;57;48,5;18,4;21;71;3;8;22;5;1,24;26;27;-1;-0,05;0,0;ESP;MF,FW;28;1997;18,4;4;1;0;42;35;7;62;8;18;0;;;;;;;;;;;;;;;;;;;;;;;
Carlos Soler;Real Sociedad;2526;ESP-La Liga;ESP;MF;28;1997;33;26;2317;25,7;4;3;7;4;0;0;3;1;0,16;0,12;0,27;0,16;0,27;ESP;MF;28;1997;25,7;4;35;19;54,3;1,36;0,74;0,11;0,21;0;0;ESP;MF;28;1997;33;2317;70;67,7;25,7;26;81;10;7;31;1;1,21;37;39;-2;-0,08;-0,08;ESP;MF;28;1997;25,7;3;1;0;28;20;0;73;16;22;0;;;;;;;;;;;;;;;;;;;;;;;
Daniel Díaz;Real Sociedad;2526;ESP-La Liga;ESP;FW;19;2006;1;0;18;0,2;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;FW;19;2006;0,2;0;0;0;;0,0;0,0;;;0;0;ESP;FW;19;2006;1;18;18;0,5;0,2;0;;0;1;18;3;0,0;0;0;0;0,0;0,05;ESP;FW;19;2006;0,2;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Duje Ćaleta-Car;Real Sociedad;2526;ESP-La Liga;CRO;DF;28;1996;27;24;2150;23,9;1;0;1;1;0;0;6;1;0,04;0,0;0,04;0,04;0,04;CRO;DF;28;1996;23,9;1;13;3;23,1;0,54;0,13;0,08;0,33;0;0;CRO;DF;28;1996;27;2150;80;62,9;23,9;24;86;21;3;27;9;1,3;35;33;2;0,08;0,37;CRO;DF;28;1996;23,9;6;1;0;30;8;1;1;29;14;1;;;;;;;;;;;;;;;;;;;;;;;
Gonçalo Guedes;Real Sociedad;2526;ESP-La Liga;POR;MF;28;1996;32;22;1823;20,3;8;4;12;8;0;0;3;0;0,39;0,2;0,59;0,39;0,59;POR;MF;28;1996;20,3;8;46;18;39,1;2,27;0,89;0,17;0,44;0;0;POR;MF;28;1996;32;1823;57;53,3;20,3;22;72;5;10;25;0;1,31;32;26;6;0,3;0,75;POR;MF;28;1996;20,3;3;0;0;18;33;13;70;4;16;0;;;;;;;;;;;;;;;;;;;;;;;
Gorka Carrera;Real Sociedad;2526;ESP-La Liga;ESP;FW;20;2005;3;0;62;0,7;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;ESP;FW;20;2005;0,7;0;1;1;100,0;1,45;1,45;0,0;0,0;0;0;ESP;FW;20;2005;3;62;21;1,8;0,7;0;;0;3;21;1;0,67;3;2;1;1,45;1,53;ESP;FW;20;2005;0,7;1;0;0;2;2;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;
Hamari Traoré;Real Sociedad;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MLI;DF;33;1992;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ibai Aguirre;Real Sociedad;2526;ESP-La Liga;ESP;MF;18;2007;1;0;6;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;MF;18;2007;0,1;0;0;0;;0,0;0,0;;;0;0;ESP;MF;18;2007;1;6;6;0,2;0,1;0;;0;1;6;8;3,0;0;0;0;0,0;0,05;ESP;MF;18;2007;0,1;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Igor Zubeldia;Real Sociedad;2526;ESP-La Liga;ESP;DF;28;1997;25;23;2082;23,1;0;1;1;0;0;0;9;0;0,0;0,04;0,04;0,0;0,04;ESP;DF;28;1997;23,1;0;6;1;16,7;0,26;0,04;0,0;0,0;0;0;ESP;DF;28;1997;25;2082;83;60,9;23,1;23;88;22;2;25;3;1,28;34;37;-3;-0,13;-0,2;ESP;DF;28;1997;23,1;9;0;0;38;5;0;0;23;21;0;;;;;;;;;;;;;;;;;;;;;;;
Iñaki Rupérez;Real Sociedad;2526;ESP-La Liga;ESP;DF;22;2003;1;0;1;0,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;DF;22;2003;0,0;0;0;0;;0,0;0,0;;;0;0;ESP;DF;22;2003;1;1;1;0,0;0,0;0;;0;1;1;0;1,0;0;0;0;0,0;0,05;ESP;DF;22;2003;0,0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Job Ochieng';Real Sociedad;2526;ESP-La Liga;KEN;MF;22;2003;2;1;93;1,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;KEN;MF;22;2003;1,0;0;1;0;0,0;0,97;0,0;0,0;;0;0;KEN;MF;22;2003;2;93;47;2,7;1,0;1;67;0;1;26;6;2,0;2;1;1;0,97;1,05;KEN;MF;22;2003;1,0;0;0;0;1;0;1;3;1;1;0;;;;;;;;;;;;;;;;;;;;;;;
Jon Aramburu;Real Sociedad;2526;ESP-La Liga;VEN;DF;23;2002;35;31;2773;30,8;1;0;1;1;0;0;11;0;0,03;0,0;0,03;0,03;0,03;VEN;DF;23;2002;30,8;1;21;5;23,8;0,68;0,16;0,05;0,2;0;0;VEN;DF;23;2002;35;2773;79;81,1;30,8;31;86;22;4;28;0;1,26;45;49;-4;-0,13;-0,41;VEN;DF;23;2002;30,8;11;0;0;69;45;3;48;47;66;0;;;;;;;;;;;;;;;;;;;;;;;
Jon Gorrotxategi;Real Sociedad;2526;ESP-La Liga;ESP;MF;23;2002;30;26;2210;24,6;1;3;4;1;0;0;7;0;0,04;0,12;0,16;0,04;0,16;ESP;MF;23;2002;24,6;1;13;1;7,7;0,53;0,04;0,08;1,0;0;0;ESP;MF;23;2002;30;2210;74;64,6;24,6;26;80;15;4;30;2;1,2;36;39;-3;-0,12;-0,2;ESP;MF;23;2002;24,6;7;0;0;33;27;0;5;31;29;1;;;;;;;;;;;;;;;;;;;;;;;
Jon Karrikaburu;Real Sociedad;2526;ESP-La Liga;ESP;FW;22;2002;7;0;135;1,5;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;FW;22;2002;1,5;0;7;2;28,6;4,67;1,33;0,0;0,0;0;0;ESP;FW;22;2002;7;135;19;3,9;1,5;0;;0;7;19;19;0,14;1;3;-2;-1,33;-1,33;ESP;FW;22;2002;1,5;0;0;0;3;4;2;1;0;2;0;;;;;;;;;;;;;;;;;;;;;;;
Jon Martin;Real Sociedad;2526;ESP-La Liga;ESP;DF;19;2006;25;25;2250;25,0;2;0;2;2;0;0;6;0;0,08;0,0;0,08;0,08;0,08;ESP;DF;19;2006;25,0;2;15;5;33,3;0,6;0,2;0,13;0,4;0;0;ESP;DF;19;2006;25;2250;90;65,8;25,0;25;90;25;0;;8;1,2;42;44;-2;-0,08;-0,08;ESP;DF;19;2006;25,0;6;0;0;18;12;1;0;35;16;0;;;;;;;;;;;;;;;;;;;;;;;
Jon Pacheco;Real Sociedad;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;DF;24;2001;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kazunari Kita;Real Sociedad;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JPN;DF;19;2005;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kevin Folgado;Real Sociedad;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FRA;GK;20;2005;0;;;;;0;;0;0;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lander Astiazaran;Real Sociedad;2526;ESP-La Liga;ESP;MF;19;2006;1;0;1;0,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;MF;19;2006;0,0;0;1;0;0,0;90,0;0,0;0,0;;0;0;ESP;MF;19;2006;1;1;1;0,0;0,0;0;;0;1;1;0;1,0;0;1;-1;-90,0;-89,97;ESP;MF;19;2006;0,0;0;0;0;0;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;
Luka Sučić;Real Sociedad;2526;ESP-La Liga;CRO;MF,FW;22;2002;22;10;1022;11,4;3;1;4;3;0;0;1;0;0,26;0,09;0,35;0,26;0,35;CRO;MF,FW;22;2002;11,4;3;23;7;30,4;2,03;0,62;0,13;0,43;0;0;CRO;MF,FW;22;2002;22;1022;46;29,9;11,4;10;70;2;12;27;13;1,23;22;17;5;0,44;0,7;CRO;MF,FW;22;2002;11,4;1;0;0;11;6;1;6;5;8;0;;;;;;;;;;;;;;;;;;;;;;;
Luken Beitia;Real Sociedad;2526;ESP-La Liga;ESP;DF;21;2004;2;1;95;1,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;DF;21;2004;1,1;0;0;0;;0,0;0,0;;;0;0;ESP;DF;21;2004;2;95;48;2,8;1,1;1;90;1;1;5;9;1,0;1;2;-1;-0,95;-0,92;ESP;DF;21;2004;1,1;0;0;0;3;1;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;
Mikel Goti;Real Sociedad;2526;ESP-La Liga;ESP;MF;23;2002;4;1;76;0,8;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;MF;23;2002;0,8;0;3;0;0,0;3,55;0,0;0,0;;0;0;ESP;MF;23;2002;4;76;19;2,2;0,8;1;56;0;3;7;13;0,75;3;3;0;0,0;0,05;ESP;MF;23;2002;0,8;0;0;0;6;0;0;3;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Mikel Oyarzabal;Real Sociedad;2526;ESP-La Liga;ESP;FW;28;1997;34;30;2710;30,1;15;4;19;8;7;7;3;0;0,5;0,13;0,63;0,27;0,4;ESP;FW;28;1997;30,1;15;79;36;45,6;2,62;1,2;0,19;0,42;7;7;ESP;FW;28;1997;34;2710;80;79,2;30,1;30;86;21;4;30;1;1,32;48;45;3;0,1;0,73;ESP;FW;28;1997;30,1;3;0;0;28;42;14;21;5;20;0;;;;;;;;;;;;;;;;;;;;;;;
Orri Steinn Óskarsson;Real Sociedad;2526;ESP-La Liga;ISL;FW;20;2004;20;8;835;9,3;9;0;9;9;0;0;5;0;0,97;0,0;0,97;0,97;0,97;ISL;FW;20;2004;9,3;9;27;19;70,4;2,91;2,05;0,33;0,47;0;0;ISL;FW;20;2004;20;835;42;24,4;9,3;8;73;2;12;21;1;1,05;19;15;4;0,43;0,64;ISL;FW;20;2004;9,3;5;0;0;15;7;13;5;1;5;0;;;;;;;;;;;;;;;;;;;;;;;
Pablo Marín;Real Sociedad;2526;ESP-La Liga;ESP;MF;22;2003;34;15;1502;16,7;0;1;1;0;0;0;2;0;0,0;0,06;0,06;0,0;0,06;ESP;MF;22;2003;16,7;0;13;4;30,8;0,78;0,24;0,0;0,0;0;0;ESP;MF;22;2003;34;1502;44;43,9;16,7;15;71;4;19;23;4;1,26;28;35;-7;-0,42;-0,65;ESP;MF;22;2003;16,7;2;0;0;22;23;5;17;9;18;0;;;;;;;;;;;;;;;;;;;;;;;
Sergio Gómez;Real Sociedad;2526;ESP-La Liga;ESP;DF;24;2000;35;30;2701;30,0;0;6;6;0;0;0;5;1;0,0;0,2;0,2;0,0;0,2;ESP;DF;24;2000;30,0;0;12;0;0,0;0,4;0,0;0,0;;0;0;ESP;DF;24;2000;35;2701;77;79,0;30,0;30;86;20;5;23;1;1,23;47;45;2;0,07;0,57;ESP;DF;24;2000;30,0;5;1;0;45;15;4;153;32;53;0;;;;;;;;;;;;;;;;;;;;;;;
Takefusa Kubo;Real Sociedad;2526;ESP-La Liga;JPN;MF;24;2001;24;17;1503;16,7;2;4;6;2;0;0;2;0;0,12;0,24;0,36;0,12;0,36;JPN;MF;24;2001;16,7;2;28;12;42,9;1,68;0,72;0,07;0,17;0;0;JPN;MF;24;2001;24;1503;63;43,9;16,7;17;76;4;7;31;3;1,0;17;22;-5;-0,3;-0,44;JPN;MF;24;2001;16,7;2;0;0;9;51;11;39;10;18;0;;;;;;;;;;;;;;;;;;;;;;;
Tomás Carbonell;Real Sociedad;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;MF;20;2005;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Umar Sadiq;Real Sociedad;2526;ESP-La Liga;NGA;FW;28;1997;5;2;153;1,7;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;NGA;FW;28;1997;1,7;0;4;0;0,0;2,35;0,0;0,0;;0;0;NGA;FW;28;1997;5;153;31;4,5;1,7;2;55;0;3;14;6;0,8;1;2;-1;-0,59;-0,56;NGA;FW;28;1997;1,7;1;0;0;2;2;2;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Unai Marrero;Real Sociedad;2526;ESP-La Liga;ESP;GK;23;2001;1;1;90;1,0;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;ESP;GK;23;2001;1,0;0;0;0;;0,0;0,0;;;0;0;ESP;GK;23;2001;1;90;90;2,6;1,0;1;90;1;0;;35;1,0;1;1;0;0,0;0,05;ESP;GK;23;2001;1,0;1;0;0;0;0;0;0;0;0;0;ESP;GK;23;2001;1;1;90;1,0;1;1,0;8;7;87,5;0;1;0;0;0,0;0;0;0;0;
Urko González;Real Sociedad;2526;ESP-La Liga;ESP;DF,MF;24;2001;1;0;11;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;DF,MF;24;2001;0,1;0;0;0;;0,0;0,0;;;0;0;ESP;DF,MF;24;2001;1;11;11;0,3;0,1;0;;0;1;11;1;1,0;0;0;0;0,0;0,05;ESP;DF,MF;24;2001;0,1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Wesley;Real Sociedad;2526;ESP-La Liga;BRA;MF;20;2005;5;1;88;1,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BRA;MF;20;2005;1,0;0;1;0;0,0;1,02;0,0;0,0;;0;0;BRA;MF;20;2005;5;88;18;2,6;1,0;1;45;0;4;11;11;0,8;1;4;-3;-3,07;-3,1;BRA;MF;20;2005;1,0;0;0;0;3;1;0;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Yangel Herrera;Real Sociedad;2526;ESP-La Liga;VEN;MF;27;1998;12;6;526;5,8;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;VEN;MF;27;1998;5,8;0;5;1;20,0;0,86;0,17;0,0;0,0;0;0;VEN;MF;27;1998;12;526;44;15,4;5,8;6;69;2;6;19;4;1,42;11;16;-5;-0,86;-0,95;VEN;MF;27;1998;5,8;2;0;0;13;18;2;0;1;6;0;;;;;;;;;;;;;;;;;;;;;;;
Álex Remiro;Real Sociedad;2526;ESP-La Liga;ESP;GK;30;1995;37;37;3330;37,0;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;ESP;GK;30;1995;37,0;0;0;0;;0,0;0,0;;;0;0;ESP;GK;30;1995;37;3330;90;97,4;37,0;37;90;37;0;;0;1,22;58;60;-2;-0,05;-0,05;ESP;GK;30;1995;37,0;1;0;0;0;7;1;0;1;1;1;ESP;GK;30;1995;37;37;3330;37,0;60;1,62;159;99;62,3;11;12;14;3;8,1;5;5;0;0;0,0
Álvaro Odriozola;Real Sociedad;2526;ESP-La Liga;ESP;DF;29;1995;5;2;201;2,2;1;0;1;1;0;0;0;0;0,45;0,0;0,45;0,45;0,45;ESP;DF;29;1995;2,2;1;1;1;100,0;0,45;0,45;1,0;1,0;0;0;ESP;DF;29;1995;5;201;40;5,9;2,2;2;60;0;3;27;17;2,0;6;4;2;0,9;1,01;ESP;DF;29;1995;2,2;0;0;0;1;3;0;3;1;1;0;;;;;;;;;;;;;;;;;;;;;;;
Adnan Januzaj;Sevilla;2526;ESP-La Liga;BEL;MF,FW;30;1995;12;2;321;3,6;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;BEL;MF,FW;30;1995;3,6;0;7;0;0,0;1,96;0,0;0,0;;0;0;BEL;MF,FW;30;1995;12;321;27;9,4;3,6;2;46;0;10;23;13;0,92;8;8;0;0,0;0,41;BEL;MF,FW;30;1995;3,6;1;0;0;8;10;1;30;1;4;0;;;;;;;;;;;;;;;;;;;;;;;
Adrià Pedrosa;Sevilla;2526;ESP-La Liga;ESP;DF,MF;27;1998;1;0;6;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;DF,MF;27;1998;0,1;0;0;0;;0,0;0,0;;;0;0;ESP;DF,MF;27;1998;1;6;6;0,2;0,1;0;;0;1;6;1;0,0;0;0;0;0,0;0,37;ESP;DF,MF;27;1998;0,1;0;0;0;0;1;0;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Akor Adams;Sevilla;2526;ESP-La Liga;NGA;FW;25;2000;32;21;2064;22,9;10;3;13;7;3;3;3;0;0,44;0,13;0,57;0,31;0,44;NGA;FW;25;2000;22,9;10;61;30;49,2;2,66;1,31;0,16;0,33;3;3;NGA;FW;25;2000;32;2064;65;60,4;22,9;21;85;14;11;25;1;1,13;32;40;-8;-0,35;0,05;NGA;FW;25;2000;22,9;3;0;0;36;12;41;17;1;4;0;;;;;;;;;;;;;;;;;;;;;;;
Alberto López;Sevilla;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;GK;21;2003;0;;;;;0;;0;0;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alexis Sánchez;Sevilla;2526;ESP-La Liga;CHI;FW,MF;36;1988;28;11;1308;14,5;4;2;6;3;1;1;3;0;0,28;0,14;0,41;0,21;0,34;CHI;FW,MF;36;1988;14,5;4;25;9;36,0;1,72;0,62;0,16;0,44;1;1;CHI;FW,MF;36;1988;28;1308;47;38,2;14,5;11;74;3;17;29;3;1,14;20;32;-12;-0,83;-0,74;CHI;FW,MF;36;1988;14,5;3;0;0;16;26;13;25;7;13;0;;;;;;;;;;;;;;;;;;;;;;;
Alfon;Sevilla;2526;ESP-La Liga;ESP;MF;26;1999;10;4;312;3,5;1;0;1;1;0;0;0;0;0,29;0,0;0,29;0,29;0,29;ESP;MF;26;1999;3,5;1;11;7;63,6;3,17;2,02;0,09;0,14;0;0;ESP;MF;26;1999;10;312;31;9,1;3,5;4;56;1;6;15;1;1,1;5;6;-1;-0,29;0,09;ESP;MF;26;1999;3,5;0;0;0;3;6;0;4;1;0;0;;;;;;;;;;;;;;;;;;;;;;;
Batista Mendy;Sevilla;2526;ESP-La Liga;FRA;MF;25;2000;27;19;1617;18,0;1;0;1;1;0;0;6;0;0,06;0,0;0,06;0,06;0,06;FRA;MF;25;2000;18,0;1;17;5;29,4;0,95;0,28;0,06;0,2;0;0;FRA;MF;25;2000;27;1617;60;47,3;18,0;19;78;10;8;17;5;1,15;16;26;-10;-0,56;-0,36;FRA;MF;25;2000;18,0;6;0;0;37;27;0;5;18;23;0;;;;;;;;;;;;;;;;;;;;;;;
